    2800	   12804	    2567
    2900	   12928	    1097
    3000	   13627	    1230
    3100	   12931	    1584
    3200	   14381	    1653
    3300	   14951	    1347
    3400	   15403	     719
    3500	   15950	    2664
    3600	   16365	    3078
    3700	   15776	     433
    3800	   17277	    2486
    3900	   18096	    1897
    4000	   18290	    2845
    4100	   18674	    2267
    4200	   18750	    1103
    4300	   19475	    2009
    4400	   20442	    2942
    4500	   19929	     480
    4600	   21319	    3208
    4700	   21798	    3898
    4800	   21943	    1206
    4900	   22159	    4829
    5000	   23107	     229
    5100	   23525	     505
    5200	   23835	    1233
    5300	   23943	     819
    5400	   24862	    3640
    5500	   25844	    2977
    5600	   25814	    5529
    5700	   26558	    5352
    5800	   26894	    3870
    5900	   25787	    5121
    6000	   27647	    1719
    6100	   28133	    3723
    6200	   28598	    2907
    6300	   29272	    5835
    6400	   29795	    6195
    6500	   30316	    3488
    6600	   30497	    4248
    6700	   29923	    5710
    6800	   31673	    1405
    6900	   32377	    4429
    7000	   32728	    6803
    7100	   32898	     847
    7200	   33903	    5457
    7300	   33949	    3508
    7400	   33421	    6160
    7500	   34242	    3927
    7600	   34925	    7111
    7700	   35107	     956
    7800	   36621	    2897
    7900	   37049	    2312
    8000	   37559	     798
    8100	   38010	    6519
    8200	   38397	    2325
    8300	   38766	     493
    8400	   39029	    7096
    8500	   39585	    5675
    8600	   40152	    5898
    8700	   38794	    3790
    8800	   41100	    4211
    8900	   41863	    6117
    9000	   38636	    2334
    9100	   43037	    7894
    9200	   43460	     465
    9300	   43582	     905
    9400	   44385	    1275
    9500	   44965	    3402
    9600	   45128	    7928
    9700	   45787	    8851
    9800	   46110	    7371
    9900	   46101	    7581
   10000	   47247	     362
     100	     293	       7
     200	     747	      80
     300	    1210	     118
     400	    1664	     168
     500	    1824	     257
     600	    2557	     490
     700	    2829	     674
     800	    3414	     516
     900	    3847	     381
    1000	    4128	     656
    1100	    4675	     101
    1200	    4074	     298
    1300	    5918	    1209
    1400	    6164	    1312
    1500	    6624	    1326
    1600	    7140	     892
    1700	    7574	    1271
    1800	    8162	    1438
    1900	    7987	    1894
    2000	    8576	     800
    2100	    9380	     998
    2200	    9902	     300
    2300	   10579	      82
    2400	   10680	     491
    2500	   11316	     385
    2600	   11661	     263
    2700	   11477	     191
    2800	   11870	      23
    2900	   13039	    1146
    3000	   13501	    1932
    3100	   14064	    1863
    3200	   14390	    2271
    3300	   14732	    1958
    3400	   15622	    2161
    3500	   16329	     725
    3600	   16552	    2153
    3700	   16951	    3063
    3800	   16575	    2222
    3900	   16945	    3788
    4000	   16840	     369
    4100	   19204	    3017
    4200	   19322	    3392
    4300	   19840	    2576
    4400	   19748	    3222
    4500	   20759	    1837
    4600	   21324	    1421
    4700	   21504	    3834
    4800	   22163	    2778
    4900	   20258	    4724
    5000	   23034	     248
    5100	   23267	    3871
    5200	   23092	    1749
    5300	   24541	    3569
    5400	   24367	    5047
    5500	   25525	     896
    5600	   25792	    1883
    5700	   25962	    4284
    5800	   27096	    3434
    5900	   27334	    5695
    6000	   28027	     288
    6100	   28471	    5571
    6200	   28759	    4793
    6300	   29174	    2421
    6400	   29798	    2809
    6500	   30371	    1300
    6600	   30856	    2609
    6700	   29954	     908
    6800	   31483	    4799
    6900	   32024	    5089
    7000	   32697	    1903
    7100	   32787	    5799
    7200	   33586	    4879
    7300	   33843	    2520
    7400	   31128	    3291
    7500	   35420	    7342
    7600	   35810	    6023
    7700	   35891	    6603
    7800	   36764	    7182
    7900	   37045	    1393
    8000	   37192	    7223
    8100	   37958	    1669
    8200	   38024	    8043
    8300	   37065	    6034
    8400	   39555	    2602
    8500	   39846	     988
    8600	   38779	    8335
    8700	   41145	    1428
    8800	   38803	    3629
    8900	   41682	    1780
    9000	   41766	     897
    9100	   42238	    4383
    9200	   43408	    3823
    9300	   42892	    3368
    9400	   39519	    3810
    9500	   44336	    5473
    9600	   43924	    7982
    9700	   45488	    7414
    9800	   46123	     504
    9900	   47260	    8989
   10000	   46679	       5
     100	     282	      22
     200	     759	      45
     300	    1161	     117
     400	    1631	     371
     500	    2070	     106
     600	    2281	     390
     700	    2890	     173
     800	    3126	     540
     900	    3728	     107
    1000	    4220	     553
    1100	    4696	     412
    1200	    5257	     825
    1300	    5696	    1243
    1400	    6055	     784
    1500	    6636	     578
    1600	    6928	    1091
    1700	    7726	    1013
    1800	    7549	    1299
    1900	    8122	    1339
    2000	    8967	    1757
    2100	    9513	     590
    2200	    9675	     264
    2300	   10361	    1652
    2400	   10829	     789
    2500	   10928	      21
    2600	   11678	    2450
    2700	   12258	    1411
    2800	   12226	     167
    2900	   13300	    1899
    3000	   13550	    2620
    3100	   14230	    1566
    3200	   14754	    1395
    3300	   15241	    2099
    3400	   15725	    1105
    3500	   15983	     169
    3600	   15431	     552
    3700	   17179	    1326
    3800	   17072	    3130
    3900	   17801	    1013
    4000	   18361	    2627
    4100	   18752	    3314
    4200	   19202	    2795
    4300	   17994	    1019
    4400	   20423	    3847
    4500	   20965	    1029
    4600	   21267	    2016
    4700	   21465	    2382
    4800	   19920	    3187
    4900	   22494	    4225
    5000	   22939	    3444
    5100	   23413	    4602
    5200	   24284	    4156
    5300	   23205	     251
    5400	   24896	    4994
    5500	   25163	    4412
    5600	   25573	    4281
    5700	   26381	    4270
    5800	   26441	    2565
    5900	   27026	      26
    6000	   27533	    5497
    6100	   28775	    3744
    6200	   28839	    6064
    6300	   29590	     704
    6400	   29870	    2091
    6500	   30310	    1146
    6600	   30571	    2115
    6700	   31246	     630
    6800	   29855	    2657
    6900	   32205	    2471
    7000	   32257	    6088
    7100	   32993	    6421
    7200	   33682	    3691
    7300	   34121	    2276
    7400	   34901	    3305
    7500	   35182	    4037
    7600	   32417	    6110
    7700	   35688	    5083
    7800	   36364	    1607
    7900	   36799	    1031
    8000	   33345	    1384
    8100	   38110	    2821
    8200	   37640	     383
    8300	   39230	    7082
    8400	   39341	     533
    8500	   39935	    6918
    8600	   40075	    3085
    8700	   40746	    2183
    8800	   41738	    1941
    8900	   41886	    3712
    9000	   42685	    3468
    9100	   42702	    2757
    9200	   41935	    3219
    9300	   41427	    1788
    9400	   41724	    8810
    9500	   44404	    1197
    9600	   45049	    1298
